id	num 	item_name
815	1	Chicken Bowl
815	1	Canned Soft Drink
816	1	Chips and Guacamole
816	1	Steak Burrito
816	1	Steak Crispy Tacos
816	1	Chicken Burrito
817	1	Carnitas Bowl
817	1	Veggie Bowl
817	1	Chicken Burrito
818	1	Steak Bowl
818	1	Chicken Salad Bowl
818	1	Carnitas Burrito
818	1	Carnitas Bowl
818	1	Veggie Bowl
818	1	Chicken Bowl
818	2	Chips and Guacamole
818	1	Chips and Fresh Tomato Salsa
819	1	Chicken Bowl
820	1	Veggie Bowl
820	1	Chicken Burrito
821	1	Chicken Burrito
822	1	Steak Bowl
822	1	Steak Bowl
823	1	Steak Burrito
823	2	Chicken Burrito
823	1	Steak Bowl
824	1	Chips and Guacamole
824	1	Chicken Soft Tacos
825	1	Chicken Bowl
825	1	Side of Chips
826	2	Chicken Burrito
827	1	Steak Burrito
827	1	Chips and Roasted Chili-Corn Salsa
828	1	Steak Burrito
828	1	Chips and Fresh Tomato Salsa
829	1	Canned Soft Drink
829	1	Chicken Bowl
829	1	Chips and Tomatillo Red Chili Salsa
830	1	Steak Burrito
830	1	Chicken Soft Tacos
831	2	Chicken Burrito
832	1	Chicken Bowl
832	1	Veggie Bowl
832	1	Chips and Fresh Tomato Salsa
833	1	Chicken Bowl
833	1	Bottled Water
834	1	Veggie Burrito
834	2	Bottled Water
834	1	Canned Soft Drink
835	1	Chicken Bowl
835	1	Chips and Guacamole
836	1	Steak Bowl
836	1	Barbacoa Bowl
836	1	Chips and Guacamole
837	2	Chicken Bowl
838	1	Chicken Soft Tacos
838	1	Chips and Guacamole
838	1	Chicken Soft Tacos
839	1	Chicken Soft Tacos
839	1	Carnitas Soft Tacos
840	1	Steak Burrito
840	1	Chips and Fresh Tomato Salsa
841	1	Barbacoa Soft Tacos
841	1	Veggie Burrito
842	1	Chicken Burrito
842	1	Chicken Soft Tacos
842	1	Chips and Guacamole
842	1	Izze
843	1	Steak Bowl
843	1	Bottled Water
844	1	Chips and Guacamole
844	1	Carnitas Burrito
844	1	Chicken Burrito
845	1	Canned Soft Drink
845	1	Steak Bowl
846	1	Veggie Burrito
846	1	Bottled Water
846	1	Chicken Burrito
847	1	Chicken Bowl
847	1	Chips
847	1	Bottled Water
848	1	Chicken Burrito
848	1	Chips and Tomatillo Red Chili Salsa
848	1	Chicken Bowl
848	1	Chicken Burrito
848	2	Chicken Bowl
848	1	Chicken Burrito
849	1	6 Pack Soft Drink
849	1	Chips and Guacamole
849	1	Chicken Burrito
850	1	Chicken Salad Bowl
850	2	Chips
850	1	Chicken Salad Bowl
851	1	Chicken Bowl
851	1	Chips and Guacamole
852	1	Steak Burrito
852	1	Chips and Fresh Tomato Salsa
853	1	Steak Burrito
853	1	Carnitas Soft Tacos
854	1	Steak Burrito
854	1	Chips and Guacamole
855	1	Steak Burrito
855	1	Veggie Bowl
855	1	Chips and Fresh Tomato Salsa
855	1	Chips
856	1	Chicken Burrito
856	1	Chicken Burrito
857	1	Chicken Bowl
857	1	Chips
857	1	Bottled Water
858	1	Barbacoa Burrito
858	1	Chips and Guacamole
859	1	Chicken Burrito
859	1	Steak Burrito
859	2	Canned Soda
860	1	Chicken Burrito
860	1	Chips and Guacamole
860	1	Canned Soft Drink
861	1	Steak Soft Tacos
861	1	Chips and Roasted Chili-Corn Salsa
862	1	Chips and Guacamole
862	1	Chicken Burrito
863	1	Chicken Burrito
864	1	Steak Soft Tacos
864	1	Bottled Water
865	1	Chicken Bowl
866	1	Steak Bowl
866	1	Chicken Bowl
866	1	Chips and Guacamole
867	1	Steak Burrito
867	1	Chicken Soft Tacos
868	1	Chips and Guacamole
868	1	Chicken Burrito
868	1	Chicken Burrito
868	1	Steak Burrito
869	1	Veggie Salad Bowl
869	1	Chicken Bowl
870	1	Chicken Burrito
871	1	Chicken Burrito
872	1	Chicken Burrito
872	1	Chips and Tomatillo-Green Chili Salsa
872	1	Nantucket Nectar
873	1	Chicken Bowl
873	1	Canned Soft Drink
873	1	Chips and Fresh Tomato Salsa
874	1	Steak Bowl
874	1	Bottled Water
875	1	Chicken Bowl
875	1	Side of Chips
876	1	Chips and Guacamole
876	1	Chicken Burrito
877	1	Chicken Bowl
877	1	Chicken Bowl
878	1	Chicken Bowl
878	1	Chips and Guacamole
879	1	Steak Burrito
879	1	Veggie Burrito
879	1	Chicken Bowl
879	1	Chicken Bowl
880	1	Chips and Guacamole
880	1	Steak Bowl
880	1	Chicken Burrito
881	1	Chicken Bowl
881	1	Chicken Burrito
881	1	Chicken Burrito
882	1	Chips and Guacamole
882	1	Chicken Bowl
883	1	Chips and Guacamole
883	1	Canned Soft Drink
883	1	Chicken Bowl
884	1	Chicken Bowl
884	1	Bottled Water
884	1	Chips
885	1	Carnitas Bowl
885	1	Steak Burrito
886	1	Steak Bowl
886	1	Steak Bowl
887	1	Steak Bowl
887	1	Bottled Water
888	1	Chicken Burrito
888	1	Carnitas Soft Tacos
888	1	Canned Soft Drink
888	1	Chicken Burrito
888	1	Chips
889	1	Steak Burrito
889	1	Canned Soda
890	1	Chips and Guacamole
890	1	Chicken Burrito
890	1	Steak Bowl
891	1	Chips
891	1	Chicken Bowl
891	1	Chicken Burrito
892	1	Canned Soft Drink
892	1	Steak Bowl
892	1	Chips
893	1	Steak Burrito
893	1	Chicken Burrito
894	1	Veggie Burrito
894	1	Veggie Burrito
894	1	Chips and Guacamole
895	1	Chicken Burrito
895	1	Side of Chips
896	1	Veggie Salad Bowl
896	1	Chicken Salad Bowl
897	1	Steak Burrito
897	1	Chicken Soft Tacos
898	1	Steak Crispy Tacos
898	1	Chicken Bowl
898	1	Chips and Tomatillo Red Chili Salsa
899	1	Chips and Guacamole
899	1	Steak Crispy Tacos
899	1	6 Pack Soft Drink
900	1	Carnitas Bowl
900	1	Steak Bowl
901	4	Canned Soda
901	1	Steak Burrito
901	1	Steak Burrito
901	1	Chicken Burrito
902	1	Carnitas Burrito
903	1	Chicken Bowl
903	1	Chips
903	1	Bottled Water
904	1	Barbacoa Burrito
904	1	Side of Chips
905	1	Chicken Bowl
905	1	Canned Soft Drink
906	1	Carnitas Soft Tacos
906	1	Barbacoa Soft Tacos
907	1	Chicken Soft Tacos
907	1	Steak Soft Tacos
907	2	Chips and Guacamole
907	1	Chips
907	1	Barbacoa Bowl
908	1	Chicken Burrito
908	1	Chicken Burrito
909	1	Chicken Bowl
909	1	Barbacoa Burrito
909	2	Chips
910	1	Barbacoa Soft Tacos
910	1	Chicken Bowl
911	1	Chicken Burrito
911	1	Chips
911	1	Canned Soft Drink
912	1	Chicken Bowl
912	1	Canned Soft Drink
912	1	Chicken Bowl
912	2	Chips and Fresh Tomato Salsa
913	1	Carnitas Bowl
913	1	Veggie Salad Bowl
913	1	Carnitas Burrito
913	1	Chips and Guacamole
914	1	Steak Bowl
914	1	Steak Bowl
915	2	Canned Soft Drink
915	1	Steak Bowl
915	1	Chips
916	1	Steak Bowl
916	1	Bottled Water
916	1	Canned Soft Drink
916	1	Veggie Burrito
916	1	Chips and Tomatillo Red Chili Salsa
916	1	Chicken Bowl
916	1	Chicken Soft Tacos
916	1	Chicken Soft Tacos
917	1	Chicken Burrito
918	1	Chicken Burrito
918	1	Chicken Soft Tacos
919	1	Chicken Burrito
919	1	Chips
919	1	Canned Soft Drink
920	1	Chicken Burrito
921	1	Chicken Bowl
921	1	Chips
921	1	Bottled Water
922	1	Chicken Bowl
922	1	Chips and Tomatillo Green Chili Salsa
922	1	Canned Soft Drink
923	1	Carnitas Soft Tacos
923	1	Carnitas Soft Tacos
924	1	Chicken Burrito
924	1	Chips and Roasted Chili-Corn Salsa
925	1	Chicken Burrito
925	1	Chips and Guacamole
926	1	Steak Burrito
926	1	Chicken Bowl
926	1	Chicken Bowl
926	1	Chicken Bowl
926	1	Steak Bowl
926	1	Chicken Bowl
926	1	Steak Burrito
926	1	Chicken Burrito
926	1	Chicken Bowl
926	1	Chicken Bowl
926	1	Chicken Salad Bowl
926	1	Steak Bowl
926	1	Chicken Burrito
926	1	Steak Bowl
926	1	Chicken Bowl
926	1	Steak Bowl
926	1	Chicken Burrito
926	1	Chicken Bowl
926	1	Chicken Bowl
926	1	Barbacoa Burrito
926	1	Chicken Burrito
926	1	Steak Bowl
926	1	Veggie Bowl
927	1	Steak Burrito
927	1	Steak Burrito
928	1	Chicken Bowl
928	1	Chips and Tomatillo Red Chili Salsa
928	1	Canned Soft Drink
929	1	Steak Bowl
929	1	Bottled Water
930	1	Chicken Bowl
930	1	Chicken Bowl
931	1	Chicken Bowl
931	1	Bottled Water
931	1	Chips
932	2	Chicken Bowl
933	1	Steak Bowl
933	1	Bottled Water
934	1	Chicken Bowl
934	2	Chips
934	1	Bottled Water
935	1	Chicken Burrito
935	1	Chips and Roasted Chili Corn Salsa
935	1	Canned Soft Drink
936	1	Canned Soft Drink
936	1	Steak Burrito
936	1	Chips and Guacamole
937	1	Chicken Bowl
937	1	Chicken Burrito
937	1	Chips and Guacamole
938	1	Chicken Bowl
938	1	Chips
938	1	Canned Soft Drink
939	1	Chicken Bowl
939	1	Side of Chips
940	1	Chicken Burrito
940	1	Canned Soft Drink
940	1	Chicken Bowl
940	1	Canned Soft Drink
941	1	Chicken Bowl
941	1	Chicken Burrito
941	1	Chicken Bowl
942	1	Chicken Burrito
942	1	Side of Chips
943	1	Carnitas Bowl
943	1	Steak Burrito
944	1	Chicken Bowl
944	1	Chips and Roasted Chili-Corn Salsa
945	1	Barbacoa Bowl
945	1	Chips and Roasted Chili Corn Salsa
945	1	6 Pack Soft Drink
945	1	Chicken Crispy Tacos
946	1	Veggie Bowl
946	1	Steak Burrito
946	1	Chicken Bowl
947	2	Nantucket Nectar
947	2	Steak Burrito
947	1	Nantucket Nectar
948	1	Carnitas Burrito
948	1	Chicken Bowl
948	1	Veggie Soft Tacos
949	1	Chips and Guacamole
949	1	Steak Bowl
949	1	Steak Bowl
949	1	Chicken Burrito
949	1	6 Pack Soft Drink
950	1	Steak Burrito
950	1	Chips and Fresh Tomato Salsa
951	1	Veggie Bowl
951	1	Chicken Burrito
952	1	Steak Burrito
952	1	Chips and Guacamole
952	1	Chicken Bowl
952	1	Chips
953	1	Barbacoa Burrito
953	1	Barbacoa Bowl
953	1	Barbacoa Burrito
953	1	Steak Salad Bowl
953	1	Steak Bowl
953	1	Chicken Salad Bowl
953	1	Carnitas Bowl
953	1	Steak Burrito
954	1	Chicken Bowl
954	1	Chicken Bowl
955	1	Chicken Bowl
955	1	Side of Chips
955	1	Bottled Water
956	1	Chicken Bowl
956	1	Bottled Water
957	1	Chicken Burrito
957	1	Chicken Burrito
958	1	Steak Bowl
958	1	Bottled Water
959	1	Chicken Burrito
959	1	Steak Crispy Tacos
960	2	Chicken Salad Bowl
961	1	Chicken Burrito
961	2	Chips
962	1	Chicken Crispy Tacos
962	1	Chicken Salad Bowl
962	1	Chips
963	1	Veggie Burrito
963	1	Chips and Tomatillo Red Chili Salsa
964	1	Chips and Guacamole
964	1	Chicken Bowl
965	1	Chicken Bowl
965	1	Nantucket Nectar
965	1	Chips and Fresh Tomato Salsa
966	1	Steak Bowl
966	1	Chips
966	1	Barbacoa Soft Tacos
967	1	Steak Burrito
967	1	Chips and Fresh Tomato Salsa
968	1	Chicken Bowl
968	1	Steak Burrito
969	1	Steak Salad Bowl
969	1	Canned Soft Drink
970	5	Bottled Water
970	1	Barbacoa Salad Bowl
971	1	Canned Soda
971	1	Veggie Bowl
971	1	Chips and Fresh Tomato Salsa
972	1	Chicken Bowl
972	1	Chicken Burrito
972	1	Chicken Bowl
973	1	Chicken Bowl
973	1	Steak Soft Tacos
973	1	Chicken Bowl
973	1	Chicken Bowl
973	2	Chips and Guacamole
974	1	Carnitas Burrito
974	1	Chicken Soft Tacos
975	1	Chicken Burrito
975	1	Steak Bowl
975	2	Bottled Water
976	1	Bottled Water
976	1	Chicken Bowl
976	1	Steak Crispy Tacos
977	1	Barbacoa Burrito
977	1	Chicken Burrito
978	1	Chips and Guacamole
978	1	Chicken Soft Tacos
978	1	Chips
979	1	Steak Burrito
979	1	Chicken Burrito
979	1	Chips and Guacamole
980	1	Side of Chips
980	1	Veggie Bowl
981	1	Steak Bowl
981	1	Steak Bowl
982	1	Steak Burrito
982	1	Chips and Guacamole
983	1	Chicken Bowl
983	1	Chips and Guacamole
983	1	Chicken Bowl
984	1	Canned Soft Drink
984	1	Steak Burrito
984	1	Chips and Guacamole
985	1	Veggie Burrito
986	1	Chicken Bowl
986	1	Chicken Bowl
987	1	Steak Burrito
987	1	Chicken Burrito
988	1	Chicken Bowl
988	1	Carnitas Bowl
989	1	Chips and Guacamole
989	1	Canned Soft Drink
989	1	Chicken Burrito
990	1	Steak Burrito
990	1	Canned Soda
990	1	Chips and Fresh Tomato Salsa
991	1	Chicken Bowl
991	1	Chips
992	1	Chicken Bowl
992	1	Chips and Guacamole
993	1	Chicken Burrito
993	1	Side of Chips
994	1	Chicken Burrito
994	1	Side of Chips
995	1	Steak Burrito
995	1	Chips and Guacamole
995	1	Chicken Bowl
996	1	Chicken Soft Tacos
996	1	Chicken Crispy Tacos
996	1	Steak Burrito
996	1	Chicken Soft Tacos
997	2	Chicken Bowl
998	1	Chicken Bowl
998	1	Chips and Fresh Tomato Salsa
999	2	Canned Soft Drink
999	1	Chicken Soft Tacos
999	1	Chicken Crispy Tacos
999	1	Steak Burrito
1000	1	Barbacoa Bowl
1000	1	Chicken Bowl
1001	1	Steak Burrito
1001	1	Canned Soda
1002	1	Barbacoa Burrito
1002	1	Side of Chips
1003	1	Carnitas Burrito
1003	1	Canned Soft Drink
1004	2	Chicken Bowl
1005	1	Chicken Burrito
1005	1	Chips
1005	1	Canned Soft Drink
1006	1	Chicken Soft Tacos
1006	1	Veggie Bowl
1006	1	Steak Bowl
1006	1	Chicken Burrito
1006	1	Chicken Bowl
1006	1	Chicken Burrito
1006	1	Chicken Burrito
1006	1	Chips
1007	1	Carnitas Bowl
1007	1	Canned Soda
1007	1	Side of Chips
1008	1	Chicken Bowl
1008	1	Chips
1008	1	Canned Soft Drink
1009	1	Chicken Bowl
1009	1	Canned Soda
1009	1	Bottled Water
1009	1	Side of Chips
1010	1	Carnitas Bowl
1010	1	Chicken Bowl
1010	1	Chicken Crispy Tacos
1010	2	Chips and Tomatillo-Red Chili Salsa
1011	1	Carnitas Soft Tacos
1011	1	Canned Soft Drink
1011	1	Canned Soft Drink
1011	1	Canned Soft Drink
1012	1	Chicken Bowl
1012	1	Chicken Crispy Tacos
1013	1	Carnitas Bowl
1013	1	Chips and Guacamole
1013	1	Chicken Bowl
1013	1	Chips and Guacamole
1014	1	Steak Burrito
1014	1	Canned Soda
1015	1	Chicken Salad Bowl
1015	1	Chips
1016	1	Veggie Bowl
1016	1	Steak Bowl
1016	1	Carnitas Bowl
1017	1	Veggie Bowl
1017	1	Chicken Bowl
1018	1	Steak Bowl
1018	1	Chips and Fresh Tomato Salsa
1019	1	Chicken Burrito
1019	1	Chips and Guacamole
1020	1	Chicken Bowl
1020	1	Chips and Tomatillo Red Chili Salsa
1020	1	Chips and Tomatillo Red Chili Salsa
1021	1	Chicken Bowl
1021	1	Bottled Water
1022	1	Chicken Burrito
1023	2	Chicken Bowl
1024	2	Carnitas Burrito
1025	1	Chicken Bowl
1025	1	Chips and Guacamole
1025	1	Canned Soda
1026	1	Barbacoa Burrito
1026	1	Carnitas Burrito
1026	1	Chicken Burrito
1026	1	Chips and Guacamole
1027	2	Chicken Burrito
1028	1	Chicken Bowl
1028	1	Chips and Guacamole
1029	1	Chicken Bowl
1029	1	Canned Soft Drink
1029	1	Chips and Guacamole
1030	1	Steak Burrito
1030	1	Chicken Burrito
1030	1	Chicken Bowl
1031	2	Chicken Burrito
1031	1	Chips and Guacamole
1032	1	Steak Salad Bowl
1032	1	Canned Soft Drink
1032	1	Chips and Roasted Chili Corn Salsa
1033	1	Chicken Bowl
1033	1	Chicken Crispy Tacos
1033	1	Veggie Burrito
1034	1	Chicken Bowl
1034	1	Chips
1035	2	Chips and Guacamole
1035	1	Chicken Bowl
1035	1	Carnitas Salad Bowl
1036	1	Chicken Bowl
1037	1	Chicken Burrito
1037	1	Chips and Guacamole
1038	1	Chicken Bowl
1038	1	Chicken Salad Bowl
1039	1	Chicken Bowl
1039	1	Chicken Burrito
1040	1	Chicken Burrito
1040	1	Izze
1041	1	Barbacoa Bowl
1041	1	Chicken Bowl
1041	1	Chips and Tomatillo Red Chili Salsa
1042	2	Bottled Water
1042	1	Steak Salad Bowl
1043	1	Steak Burrito
1043	1	Chips and Fresh Tomato Salsa
1044	1	Bottled Water
1044	1	Chicken Bowl
1044	1	Steak Crispy Tacos
1045	1	Chicken Bowl
1045	1	Chips
1045	1	Bottled Water
1046	1	Chicken Burrito
1046	1	Izze
1047	1	Steak Bowl
1047	1	Canned Soft Drink
1048	2	Chicken Burrito
1049	1	Veggie Burrito
1049	1	Canned Soft Drink
1050	1	Chicken Burrito
1050	1	Chips and Tomatillo Green Chili Salsa
1050	1	Canned Soft Drink
1051	1	Chicken Burrito
1051	1	Steak Bowl
1051	3	Chips and Guacamole
1051	1	Chicken Bowl
1051	1	Carnitas Bowl
1052	1	Chicken Burrito
1052	1	Chicken Burrito
1052	1	Chips and Guacamole
1052	1	Chicken Crispy Tacos
1053	1	Chicken Burrito
1053	1	Nantucket Nectar
1054	1	Steak Soft Tacos
1054	1	Chips and Tomatillo Green Chili Salsa
1055	2	Chips and Tomatillo-Green Chili Salsa
1055	1	Chips and Fresh Tomato Salsa
1055	1	Chips and Guacamole
1056	1	Steak Burrito
1056	1	Barbacoa Burrito
1057	1	Chicken Soft Tacos
1057	1	Chicken Soft Tacos
1057	1	Chicken Bowl
1058	1	Chicken Bowl
1058	1	Chips and Tomatillo Red Chili Salsa
1058	1	Chips and Guacamole
1059	1	Barbacoa Bowl
1059	1	Chicken Crispy Tacos
1059	1	Chips and Guacamole
1060	1	Chicken Burrito
1060	1	Chicken Soft Tacos
1061	1	Chicken Bowl
1062	1	Veggie Bowl
1062	1	Chips and Guacamole
1063	1	Steak Burrito
1063	1	Chicken Burrito
1064	1	Steak Bowl
1064	1	Chips and Guacamole
1064	1	Bottled Water
1064	1	Canned Soft Drink
1065	1	Chicken Burrito
1065	1	Chicken Burrito
1066	1	Veggie Salad Bowl
1066	1	Chicken Bowl
1067	1	Veggie Burrito
1067	1	Carnitas Burrito
1068	1	Chicken Burrito
1068	1	Chips and Fresh Tomato Salsa
1068	1	Canned Soft Drink
1069	1	Chicken Burrito
1069	1	Bottled Water
1070	1	Chicken Burrito
1070	1	Chips and Guacamole
1070	1	Steak Burrito
1070	1	Chicken Soft Tacos
1071	1	Chicken Burrito
1071	1	Carnitas Burrito
1071	1	Chicken Burrito
1071	1	Chips and Guacamole
1071	1	Bottled Water
1072	1	Chicken Bowl
1072	1	Chicken Bowl
1073	1	Chicken Burrito
1073	1	Side of Chips
1074	1	Chicken Bowl
1074	1	Chips
1074	1	Barbacoa Burrito
1074	1	Chips
1075	1	Bottled Water
1075	1	Chicken Bowl
1076	1	Steak Bowl
1076	1	Chips
1076	1	6 Pack Soft Drink
1077	1	Steak Burrito
1077	1	Carnitas Soft Tacos
1078	1	Chicken Bowl
1078	1	Chicken Bowl
1079	1	Barbacoa Burrito
1079	1	Carnitas Bowl
1080	1	Steak Burrito
1080	1	Chicken Burrito
1081	1	Chicken Burrito
1081	1	Chips
1081	1	Canned Soft Drink
1082	1	Carnitas Bowl
1082	1	Steak Bowl
1082	1	Chicken Burrito
1083	1	Chicken Salad Bowl
1083	2	Chips and Fresh Tomato Salsa
1084	1	Chicken Burrito
1084	1	Chips and Guacamole
1085	1	Steak Soft Tacos
1085	1	Carnitas Bowl
1085	1	Chips and Guacamole
1086	1	Chicken Burrito
1086	1	Chips and Guacamole
1087	1	Chicken Burrito
1087	1	Chicken Bowl
1087	1	Chips
1088	1	Steak Salad Bowl
1088	1	Chicken Bowl
1089	1	Chicken Bowl
1089	1	Chips and Tomatillo Red Chili Salsa
1089	1	Bottled Water
1090	1	Chicken Burrito
1090	2	Chips
1091	1	Chicken Bowl
1091	1	Chicken Bowl
1091	1	Barbacoa Bowl
1092	1	Steak Bowl
1092	1	Chips
1092	1	Chicken Burrito
1093	1	Steak Bowl
1093	1	Bottled Water
1094	1	Veggie Burrito
1094	1	Veggie Salad
1095	1	Chicken Burrito
1095	1	Izze
1095	1	Steak Burrito
1096	1	Chicken Bowl
1096	1	Chips and Guacamole
1097	1	Barbacoa Bowl
1097	1	Chips
1097	1	Chicken Soft Tacos
1097	1	Chips and Guacamole
1097	2	Canned Soft Drink
1098	1	Steak Burrito
1098	1	Canned Soda
1099	1	Chicken Burrito
1099	1	Chicken Burrito
1100	2	Chicken Bowl
1101	1	Chips and Guacamole
1101	1	Veggie Bowl
1101	1	Canned Soda
1102	1	Chicken Burrito
1102	1	Chips and Fresh Tomato Salsa
1102	1	Chicken Bowl
1103	1	Chicken Burrito
1103	1	Chips and Fresh Tomato Salsa
1103	1	Barbacoa Soft Tacos
1104	1	Chicken Bowl
1104	1	Chips
1105	1	Steak Burrito
1105	1	Chips and Guacamole
1106	1	Chips and Guacamole
1106	1	Barbacoa Burrito
1106	1	Barbacoa Crispy Tacos
1107	1	Steak Bowl
1107	1	Chips
1108	1	Carnitas Burrito
1108	1	Chicken Burrito
1109	1	Chicken Burrito
1109	1	6 Pack Soft Drink
1110	1	Chicken Bowl
1110	1	Veggie Bowl
1110	1	Chips and Fresh Tomato Salsa
1111	1	Chicken Burrito
1111	1	Chips and Guacamole
1112	1	Bottled Water
1112	1	Barbacoa Bowl
1112	1	Chips
1113	1	Chicken Soft Tacos
1113	1	Veggie Bowl
1114	1	Steak Salad Bowl
1114	1	Chips and Guacamole
1114	1	Bottled Water
1114	1	Canned Soft Drink
1115	1	Chicken Bowl
1115	1	Chicken Bowl
1115	1	Chips and Guacamole
1116	1	Chicken Bowl
1116	1	Steak Crispy Tacos
1117	1	Chicken Bowl
1117	1	Canned Soda
1117	1	Bottled Water
1117	1	Side of Chips
1118	1	Steak Burrito
1118	1	Nantucket Nectar
1119	1	Steak Burrito
1119	1	Side of Chips
1120	1	Chicken Burrito
1120	1	Steak Burrito
1121	3	Bottled Water
1121	1	Steak Burrito
1122	1	Steak Burrito
1122	1	Canned Soda
1123	1	Chicken Bowl
1123	1	Side of Chips
1124	1	Chips and Guacamole
1124	1	Chicken Soft Tacos
1124	1	Canned Soda
1125	1	Chicken Burrito
1125	1	Chicken Burrito
1126	1	Steak Burrito
1126	1	Chicken Burrito
1127	1	Steak Burrito
1127	1	Chicken Bowl
1128	1	Nantucket Nectar
1128	1	Steak Burrito
1128	1	Steak Soft Tacos
1128	1	Chips and Fresh Tomato Salsa
1129	1	Steak Crispy Tacos
1129	1	Chicken Bowl
1130	1	Steak Soft Tacos
1130	1	Steak Burrito
1131	1	Steak Burrito
1131	1	Chips and Guacamole
1131	1	Chips and Tomatillo-Green Chili Salsa
1132	1	Veggie Burrito
1132	1	Canned Soda
1132	1	Veggie Soft Tacos
1133	1	Steak Burrito
1133	1	Nantucket Nectar
1134	1	Chicken Soft Tacos
1134	1	Canned Soft Drink
1135	1	Steak Bowl
1135	1	Chips and Guacamole
1136	1	Chicken Salad Bowl
1136	2	Chips and Guacamole
1136	1	6 Pack Soft Drink
1137	1	Chicken Burrito
1137	1	Steak Crispy Tacos
1138	1	Chicken Salad Bowl
1138	1	Chicken Bowl
1139	1	Chicken Burrito
1139	1	Canned Soft Drink
1140	1	Chicken Bowl
1140	1	Steak Bowl
1140	1	Chips and Guacamole
1140	1	Canned Soft Drink
1141	1	Chicken Burrito
1141	1	Canned Soft Drink
1141	1	Chips
1142	2	Steak Crispy Tacos
1142	1	Steak Burrito
1143	1	Chicken Bowl
1143	1	Chips and Tomatillo Red Chili Salsa
1143	1	Canned Soft Drink
1144	1	Steak Soft Tacos
1144	1	Bottled Water
1144	1	Bottled Water
1145	1	Chicken Burrito
1145	1	Chicken Salad Bowl
1146	1	Carnitas Burrito
1147	1	Steak Burrito
1147	1	Side of Chips
1148	1	Carnitas Bowl
1148	1	Side of Chips
1149	1	Chicken Burrito
1149	1	Chips and Guacamole
1149	1	Izze
1150	1	Steak Bowl
1150	1	Chips
1151	1	Steak Burrito
1151	1	Chips and Fresh Tomato Salsa
1152	1	Chicken Bowl
1152	1	Chicken Salad Bowl
1153	1	Carnitas Soft Tacos
1153	1	Chicken Bowl
1154	1	Steak Burrito
1154	1	Chicken Burrito
1154	1	Chips and Guacamole
1155	1	Veggie Bowl
1155	1	Canned Soft Drink
1156	2	Canned Soda
1156	2	Canned Soda
1156	1	Chips and Roasted Chili-Corn Salsa
1156	1	Chicken Crispy Tacos
1156	1	Steak Burrito
1156	1	Chips and Fresh Tomato Salsa
1157	1	Veggie Burrito
1157	1	Chicken Crispy Tacos
1158	1	Carnitas Bowl
1158	1	Carnitas Bowl
1159	1	Chicken Bowl
1159	1	Chips and Guacamole
1159	1	Chips
1160	1	Chicken Bowl
1160	1	Chicken Bowl
1161	1	Chips and Guacamole
1161	1	Steak Bowl
1162	1	Bottled Water
1162	1	Steak Bowl
1163	1	Chicken Burrito
1163	1	Bottled Water
1164	1	Carnitas Bowl
1164	1	Chips and Guacamole
1165	1	Chips and Guacamole
1165	1	Steak Bowl
1165	1	Chips
1166	1	Chicken Bowl
1166	1	Chicken Soft Tacos
1166	1	Chips and Guacamole
1167	1	Chicken Burrito
1167	1	Barbacoa Burrito
1167	3	Chips
1167	1	Chicken Bowl
1168	1	Chicken Salad Bowl
1168	1	Veggie Bowl
1169	1	Chicken Bowl
1169	1	Steak Bowl
1170	2	Chicken Bowl
1170	1	Steak Burrito
1170	3	Side of Chips
1170	1	Chicken Bowl
1171	1	Steak Burrito
1171	1	Chicken Burrito
1171	1	Chips and Guacamole
1172	1	Nantucket Nectar
1172	1	Chicken Burrito
1173	1	Carnitas Burrito
1173	1	Chicken Bowl
1174	2	Chicken Burrito
1175	2	Steak Burrito
1176	1	Chicken Bowl
1176	1	Chicken Bowl
1176	1	Steak Salad Bowl
1176	1	Chicken Bowl
1177	1	Chicken Bowl
1177	1	Side of Chips
1177	1	Canned Soda
1178	1	Barbacoa Burrito
1178	1	Steak Crispy Tacos
1179	1	Steak Burrito
1179	1	Chicken Crispy Tacos
1180	1	Barbacoa Burrito
1180	1	Chips and Roasted Chili Corn Salsa
1181	1	Chicken Salad
1181	1	Chips and Guacamole
1182	1	Steak Bowl
1182	1	Chicken Bowl
1182	3	Chips and Tomatillo-Red Chili Salsa
1182	1	Chicken Bowl
1182	1	Steak Bowl
1183	2	Chicken Burrito
1184	1	Steak Bowl
1184	1	Steak Bowl
1185	1	Chicken Burrito
1185	1	Canned Soft Drink
1186	1	Carnitas Bowl
1186	1	Bottled Water
1187	1	Chicken Bowl
1187	1	Chips and Guacamole
1188	1	Chicken Bowl
1188	1	Chips
1188	1	Barbacoa Burrito
1189	1	Chicken Bowl
1189	1	Chicken Salad Bowl
1189	1	Chicken Salad Bowl
1190	1	Chicken Burrito
1190	1	Chips and Guacamole
1190	1	Canned Soft Drink
1191	1	Steak Burrito
1191	1	Steak Burrito
1191	2	Canned Soft Drink
1192	1	Veggie Salad
1192	1	Steak Burrito
1192	2	Bottled Water
1193	1	Chicken Bowl
1193	1	Chips and Guacamole
1193	1	Chicken Salad Bowl
1193	1	Steak Bowl
1194	1	Chicken Bowl
1194	1	Carnitas Bowl
1194	1	Side of Chips
1195	1	Canned Soda
1195	1	Steak Bowl
1195	1	Barbacoa Burrito
1196	1	Chicken Bowl
1196	1	6 Pack Soft Drink
1196	1	Chicken Bowl
1197	1	Chicken Bowl
1197	1	Chips and Guacamole
1198	1	Steak Burrito
1198	1	Side of Chips
